xgb_prob,xgb_score,target,xgb_pred
0.0004868207080708,934.5862,0,0
0.0002351168316104,934.8002,0,0
0.0012293908317394,933.955,0,0
0.0006343468575938,934.4608,0,0
0.010872381087675,925.7585,0,0
0.0005673521345148,934.5178,0,0
7.282077067192414e-05,934.9381,0,0
0.0171472692796495,920.4248,0,0
0.0110646566078634,925.595,0,0
0.0011044773535805,934.0612,0,0
0.0006659052198837,934.434,0,0
0.0018890625432611,933.3943,0,0
0.0063910922476331,929.5676,0,0
0.0125810089293637,924.3061,0,0
0.0006450813585433,934.4517,0,0
0.0004155398516388,934.6468,0,0
0.0110006530630761,925.6494,0,0
0.0019791259201545,933.3177,0,0
0.0002254609655171,934.8084,0,0
0.0013813327580897,933.8259,0,0
0.0030160148537878,932.4364,0,0
3.140578939464684e-05,934.9733,0,0
0.0935752978718342,855.461,0,0
9.57174971635631e-05,934.9186,0,0
0.011315482312298,925.3818,0,0
0.0014636405413668,933.7559,0,0
0.0007390959091889,934.3718,0,0
0.0004339010715851,934.6312,0,0
9.829113038438288e-06,934.9916,0,0
0.000362979151914,934.6915,0,0
0.0032809784911857,932.2112,0,0
0.0035016284317909,932.0236,0,0
0.0030719200033752,932.3889,0,0
0.0010688719494731,934.0915,0,0
0.0044127819746967,931.2491,0,0
0.0011945255015805,933.9847,0,0
0.0027184177269803,932.6893,0,0
0.000840397018096,934.2857,0,0
0.0225628801372722,915.8216,0,0
0.0136061602957828,923.4348,0,0
0.0651855692587693,879.5923,0,0
0.0015294584125005,933.7,0,0
0.0014183914571383,933.7944,0,0
0.0160858527509357,921.327,0,0
0.0027997574005145,932.6202,0,0
0.0347758843037103,905.4405,0,0
0.0027388670909105,932.672,0,0
0.0048130472249436,930.9089,0,0
0.0001550787549906,934.8682,0,0
0.0665102368787496,878.4663,0,0
0.0018207799921267,933.4523,0,0
0.0006423168455354,934.454,0,0
0.3191580175532569,663.7157,0,0
0.0300704532187482,909.4401,0,0
0.0021452467053201,933.1765,0,0
0.0013605319697231,933.8435,0,0
0.0081691893022761,928.0562,0,0
0.0007890960135367,934.3293,0,0
2.8536674491444153e-08,935.0,0,0
0.0053835695742764,930.424,0,0
0.5069202760633927,504.1178,0,0
4.220554882922834e-05,934.9641,0,0
0.0015591297280246,933.6747,0,0
0.0005642216536245,934.5204,0,0
0.0044631910787444,931.2063,0,0
0.0016663712290522,933.5836,0,0
0.0014131989916003,933.7988,0,0
0.0095636461387849,926.8709,0,0
0.0105625285497422,926.0219,0,0
0.0012345076421517,933.9507,0,0
0.0083768262399716,927.8797,0,0
0.0094618926721712,926.9574,0,0
0.0016175220140987,933.6251,0,0
0.0035788847095184,931.9579,0,0
0.0004566583706226,934.6118,0,0
0.0007282556983419,934.381,0,0
0.0071888535360145,928.8895,0,0
0.0014084361651806,933.8028,0,0
0.0046697654233687,931.0307,0,0
0.0727930584687262,873.1259,0,0
0.0016900602919896,933.5634,0,0
0.9994773800846584,85.4442,0,1
0.0142910288446351,922.8526,0,0
0.0108533688532304,925.7746,0,0
0.0013702337502939,933.8353,0,0
0.0224994203905669,915.8755,0,0
0.0176932253931923,919.9608,0,0
0.0097342949360414,926.7258,0,0
0.0396490553443439,901.2983,0,0
0.0044662477159512,931.2037,0,0
5.712138916896586e-05,934.9514,0,0
0.0094815321592309,926.9407,0,0
0.0007902528998766,934.3283,0,0
0.009050770759455,927.3068,0,0
0.0026862508648595,932.7167,0,0
0.0028213582060416,932.6018,0,0
0.0002150015527562,934.8172,0,0
0.0945319569653241,854.6478,0,0
0.0018475390282378,933.4296,0,0
0.0019516459569759,933.3411,0,0
0.0002399678493415,934.796,0,0
0.9332704562782218,141.7201,0,1
0.0015153285929481,933.712,0,0
0.0164953686772129,920.9789,0,0
0.0055765282976285,930.26,0,0
0.0015007932850999,933.7243,0,0
0.0002056178184668,934.8252,0,0
0.000188598906045,934.8397,0,0
0.0001952791468618,934.834,0,0
0.0015192865646378,933.7086,0,0
0.0173847225051516,920.223,0,0
0.0053558451557981,930.4475,0,0
0.0471042584780647,894.9614,0,0
0.0013583104361357,933.8454,0,0
0.0001736876424251,934.8524,0,0
0.0003094451654691,934.737,0,0
0.0046362160264123,931.0592,0,0
0.0025221181279661,932.8562,0,0
0.0089709429929007,927.3747,0,0
3.221607614978462e-06,934.9973,0,0
0.0018096341937454,933.4618,0,0
1.504489299230917e-06,934.9987,0,0
0.0048957122179668,930.8386,0,0
0.0030273586272449,932.4267,0,0
2.035860690753332e-06,934.9983,0,0
0.0277249861675337,911.4338,0,0
0.0058240666627271,930.0495,0,0
0.0071615952096127,928.9126,0,0
0.0014904791879587,933.7331,0,0
1.3132412873174772e-05,934.9888,0,0
0.0109717829964924,925.674,0,0
0.0010342907371254,934.1209,0,0
0.0132882807300025,923.705,0,0
5.887746441305443e-06,934.995,0,0
0.0008667073067672,934.2633,0,0
1.5735539172121444e-05,934.9866,0,0
0.002789051289345,932.6293,0,0
0.0126734001401859,924.2276,0,0
0.0008023679292348,934.318,0,0
1.3608619954219785e-12,935.0,0,0
0.0006461783613906,934.4507,0,0
6.67107831364642e-05,934.9433,0,0
0.3095580335213952,671.8757,0,0
0.000849258352593,934.2781,0,0
3.768779789562711e-05,934.968,0,0
0.4713969389286868,534.3126,0,0
0.0493597614708515,893.0442,0,0
0.0111353820119475,925.5349,0,0
0.0006058639381011,934.485,0,0
5.0027805961416756e-11,935.0,0,0
0.001856824673342,933.4217,0,0
0.00011440454043,934.9028,0,0
0.0013438842070445,933.8577,0,0
0.0018210214531007,933.4521,0,0
0.0037335717590502,931.8265,0,0
9.038874160217666e-05,934.9232,0,0
0.0100516650094568,926.4561,0,0
0.0032427003916842,932.2437,0,0
0.001774840571183,933.4914,0,0
0.0912505771188933,857.437,0,0
3.5507711953047587e-05,934.9698,0,0
0.0051081837177494,930.658,0,0
0.0288898121295102,910.4437,0,0
0.3626292956498819,626.7651,0,0
0.0083452972306369,927.9065,0,0
0.3026346763446911,677.7605,0,0
0.0261975568893449,912.7321,0,0
0.0286448857135346,910.6518,0,0
0.0032582193959841,932.2305,0,0
0.0017684379566383,933.4968,0,0
4.2227496168982945e-09,935.0,0,0
0.0002112313298287,934.8205,0,0
0.002826745441585,932.5973,0,0
0.0001032480818144,934.9122,0,0
0.0019917755583478,933.307,0,0
0.0167421838866258,920.7691,0,0
0.0020665859338315,933.2434,0,0
0.0107395762692462,925.8714,0,0
0.0059955562722055,929.9038,0,0
0.0021005664783026,933.2145,0,0
0.0066082127242263,929.383,0,0
0.0138585888662466,923.2202,0,0
0.0021712735065429,933.1544,0,0
0.0058059716795786,930.0649,0,0
4.871453095122004e-05,934.9586,0,0
0.0008121857043646,934.3096,0,0
0.001657142640608,933.5914,0,0
1.6585048802322536e-05,934.9859,0,0
0.0002189095598517,934.8139,0,0
0.0166142077542408,920.8779,0,0
0.0056733229063335,930.1777,0,0
0.0241446737151759,914.477,0,0
0.0005699179655668,934.5156,0,0
